Rater,Trait,Theta,info_data_rater
GPT-4o,WC,19.6,4.03616e-005
GPT-4o,WC,19.8,3.30456e-005
GPT-4o,WC,20,2.70558e-005
CL-3.5-H,WC,-20,5.01486e-006
CL-3.5-H,WC,-19.8,6.12516e-006
CL-3.5-H,WC,-19.6,7.48125e-006
CL-3.5-H,WC,-19.4,9.1376e-006
CL-3.5-H,WC,-19.2,1.11606e-005
CL-3.5-H,WC,-19,1.36316e-005
CL-3.5-H,WC,-18.8,1.66496e-005
CL-3.5-H,WC,-18.6,2.03356e-005
CL-3.5-H,WC,-18.4,2.48378e-005
CL-3.5-H,WC,-18.2,3.03366e-005
CL-3.5-H,WC,-18,3.70527e-005
CL-3.5-H,WC,-17.8,4.52556e-005
CL-3.5-H,WC,-17.6,5.52742e-005
CL-3.5-H,WC,-17.4,6.75104e-005
CL-3.5-H,WC,-17.2,8.24549e-005
CL-3.5-H,WC,-17,0.000100707
CL-3.5-H,WC,-16.8,0.000122999
CL-3.5-H,WC,-16.6,0.000150222
CL-3.5-H,WC,-16.4,0.00018347
CL-3.5-H,WC,-16.2,0.000224073
CL-3.5-H,WC,-16,0.000273656
CL-3.5-H,WC,-15.8,0.000334204
CL-3.5-H,WC,-15.6,0.000408138
CL-3.5-H,WC,-15.4,0.000498412
CL-3.5-H,WC,-15.2,0.000608629
CL-3.5-H,WC,-15,0.000743182
CL-3.5-H,WC,-14.8,0.000907428
CL-3.5-H,WC,-14.6,0.00110789
CL-3.5-H,WC,-14.4,0.00135253
CL-3.5-H,WC,-14.2,0.001651
CL-3.5-H,WC,-14,0.00201507
CL-3.5-H,WC,-13.8,0.00245903
CL-3.5-H,WC,-13.6,0.00300022
CL-3.5-H,WC,-13.4,0.00365965
CL-3.5-H,WC,-13.2,0.0044627
CL-3.5-H,WC,-13,0.00544005
CL-3.5-H,WC,-12.8,0.00662857
CL-3.5-H,WC,-12.6,0.0080725
CL-3.5-H,WC,-12.4,0.00982466
CL-3.5-H,WC,-12.2,0.0119478
CL-3.5-H,WC,-12,0.0145159
CL-3.5-H,WC,-11.8,0.0176157
CL-3.5-H,WC,-11.6,0.0213476
CL-3.5-H,WC,-11.4,0.0258262
CL-3.5-H,WC,-11.2,0.0311802
CL-3.5-H,WC,-11,0.0375512
CL-3.5-H,WC,-10.8,0.0450892
CL-3.5-H,WC,-10.6,0.053947
CL-3.5-H,WC,-10.4,0.0642693
CL-3.5-H,WC,-10.2,0.0761774
CL-3.5-H,WC,-10,0.0897485
CL-3.5-H,WC,-9.8,0.104989
CL-3.5-H,WC,-9.6,0.121802
CL-3.5-H,WC,-9.4,0.139955
CL-3.5-H,WC,-9.2,0.159048
CL-3.5-H,WC,-9,0.1785
CL-3.5-H,WC,-8.8,0.197544
CL-3.5-H,WC,-8.6,0.21527
CL-3.5-H,WC,-8.4,0.230689
CL-3.5-H,WC,-8.2,0.24284
CL-3.5-H,WC,-8,0.250913
CL-3.5-H,WC,-7.8,0.254369
CL-3.5-H,WC,-7.6,0.25303
CL-3.5-H,WC,-7.4,0.247111
CL-3.5-H,WC,-7.2,0.237196
CL-3.5-H,WC,-7,0.22415
CL-3.5-H,WC,-6.8,0.209008
CL-3.5-H,WC,-6.6,0.192846
CL-3.5-H,WC,-6.4,0.176683
CL-3.5-H,WC,-6.2,0.161403
CL-3.5-H,WC,-6,0.147727
CL-3.5-H,WC,-5.8,0.136201
CL-3.5-H,WC,-5.6,0.127216
CL-3.5-H,WC,-5.4,0.121032
CL-3.5-H,WC,-5.2,0.117809
CL-3.5-H,WC,-5,0.117624
CL-3.5-H,WC,-4.8,0.120491
CL-3.5-H,WC,-4.6,0.126353
CL-3.5-H,WC,-4.4,0.135083
CL-3.5-H,WC,-4.2,0.146452
CL-3.5-H,WC,-4,0.160113
CL-3.5-H,WC,-3.80E+00,0.175567
CL-3.5-H,WC,-3.6,0.192149
CL-3.5-H,WC,-3.4,0.209025
CL-3.5-H,WC,-3.2,0.225225
CL-3.5-H,WC,-3,0.239705
CL-3.5-H,WC,-2.8,0.251447
CL-3.5-H,WC,-2.6,0.259585
CL-3.5-H,WC,-2.4,0.263517
CL-3.5-H,WC,-2.2,0.263009
CL-3.5-H,WC,-2,0.258228
CL-3.5-H,WC,-1.8,0.249727
CL-3.5-H,WC,-1.6,0.238367
CL-3.5-H,WC,-1.4,0.225195
CL-3.5-H,WC,-1.2,0.211328
CL-3.5-H,WC,-1,0.197836
CL-3.5-H,WC,-0.8,0.185665
CL-3.5-H,WC,-0.6,0.175588
CL-3.5-H,WC,-0.4,0.168192
CL-3.5-H,WC,-0.2,0.163871
CL-3.5-H,WC,2.98023e-007,0.162847
CL-3.5-H,WC,0.2,0.165167
CL-3.5-H,WC,0.4,0.170716
CL-3.5-H,WC,0.6,0.179203
CL-3.5-H,WC,0.8,0.190158
CL-3.5-H,WC,1,0.202919
CL-3.5-H,WC,1.2,0.216638
CL-3.5-H,WC,1.4,0.230311
CL-3.5-H,WC,1.6,0.242837
CL-3.5-H,WC,1.8,0.253109
CL-3.5-H,WC,2,0.260136
CL-3.5-H,WC,2.2,0.263164
CL-3.5-H,WC,2.4,0.261782
CL-3.5-H,WC,2.6,0.255979
CL-3.5-H,WC,2.8,0.246137
CL-3.5-H,WC,3,0.23297
CL-3.5-H,WC,3.2,0.217412
CL-3.5-H,WC,3.4,0.200496
CL-3.5-H,WC,3.6,0.183238
CL-3.5-H,WC,3.8,0.166548
CL-3.5-H,WC,4,0.151186
CL-3.5-H,WC,4.2,0.137736
CL-3.5-H,WC,4.4,0.126626
CL-3.5-H,WC,4.6,0.118143
CL-3.5-H,WC,4.8,0.112468
CL-3.5-H,WC,5,0.109702
CL-3.5-H,WC,5.2,0.109886
CL-3.5-H,WC,5.4,0.113009
CL-3.5-H,WC,5.6,0.119011
CL-3.5-H,WC,5.8,0.127766
CL-3.5-H,WC,6,0.139063
CL-3.5-H,WC,6.2,0.152576
CL-3.5-H,WC,6.4,0.167832
CL-3.5-H,WC,6.6,0.184194
CL-3.5-H,WC,6.8,0.200851
CL-3.5-H,WC,7,0.216842
CL-3.5-H,WC,7.2,0.23111
CL-3.5-H,WC,7.4,0.242599
CL-3.5-H,WC,7.6,0.25037
CL-3.5-H,WC,7.8,0.253721
CL-3.5-H,WC,8,0.252289
CL-3.5-H,WC,8.2,0.246101
CL-3.5-H,WC,8.4,0.235565
CL-3.5-H,WC,8.6,0.2214
CL-3.5-H,WC,8.8,0.204525
CL-3.5-H,WC,9,0.185934
CL-3.5-H,WC,9.2,0.166581
CL-3.5-H,WC,9.4,0.147296
CL-3.5-H,WC,9.6,0.128738
CL-3.5-H,WC,9.8,0.111378
CL-3.5-H,WC,10,0.0955135
CL-3.5-H,WC,10.2,0.0812906
CL-3.5-H,WC,10.4,0.0687409
CL-3.5-H,WC,10.6,0.0578123
CL-3.5-H,WC,10.8,0.0483983
CL-3.5-H,WC,11,0.0403617
CL-3.5-H,WC,11.2,0.0335517
CL-3.5-H,WC,11.4,0.0278164
CL-3.5-H,WC,11.6,0.0230105
CL-3.5-H,WC,11.8,0.0190001
CL-3.5-H,WC,12,0.0156649
CL-3.5-H,WC,12.2,0.0128991
CL-3.5-H,WC,12.4,0.0106107
CL-3.5-H,WC,12.6,0.00872094
CL-3.5-H,WC,12.8,0.00716276
CL-3.5-H,WC,13,0.00587962
CL-3.5-H,WC,13.2,0.00482408
CL-3.5-H,WC,13.4,0.00395652
CL-3.5-H,WC,13.6,0.00324396
CL-3.5-H,WC,13.8,0.00265905
CL-3.5-H,WC,14,0.00217913
CL-3.5-H,WC,14.2,0.00178552
CL-3.5-H,WC,14.4,0.00146281
CL-3.5-H,WC,14.6,0.00119828
CL-3.5-H,WC,14.8,0.000981489
CL-3.5-H,WC,15,0.000803859
CL-3.5-H,WC,15.2,0.000658334
CL-3.5-H,WC,15.4,0.000539126
CL-3.5-H,WC,15.6,0.000441485
CL-3.5-H,WC,15.8,0.000361515
CL-3.5-H,WC,16,0.000296022
CL-3.5-H,WC,16.2,0.000242388
CL-3.5-H,WC,16.4,0.000198468
CL-3.5-H,WC,16.6,0.000162503
CL-3.5-H,WC,16.8,0.000133054
CL-3.5-H,WC,17,0.000108941
CL-3.5-H,WC,17.2,8.91967e-005
CL-3.5-H,WC,17.4,7.30305e-005
CL-3.5-H,WC,17.6,5.97938e-005
CL-3.5-H,WC,17.8,4.89561e-005
CL-3.5-H,WC,18,4.00826e-005
CL-3.5-H,WC,18.2,3.28173e-005
CL-3.5-H,WC,18.4,2.68688e-005
CL-3.5-H,WC,18.6,2.19986e-005
CL-3.5-H,WC,18.8,1.8011e-005
CL-3.5-H,WC,19,1.47463e-005
CL-3.5-H,WC,19.2,1.20733e-005
CL-3.5-H,WC,19.4,9.88482e-006
CL-3.5-H,WC,19.6,8.09305e-006
CL-3.5-H,WC,19.8,6.62604e-006
CL-3.5-H,WC,20,5.42496e-006
CL-3.5-S,WC,-20,0.000130796
CL-3.5-S,WC,-19.8,0.000159746
CL-3.5-S,WC,-19.6,0.0001951
CL-3.5-S,WC,-19.4,0.000238276
CL-3.5-S,WC,-19.2,0.000291
CL-3.5-S,WC,-19,0.000355383
CL-3.5-S,WC,-18.8,0.000433998
CL-3.5-S,WC,-18.6,0.000529985
CL-3.5-S,WC,-18.4,0.000647175
CL-3.5-S,WC,-18.2,0.000790236
CL-3.5-S,WC,-18,0.000964863
CL-3.5-S,WC,-17.8,0.00117799
CL-3.5-S,WC,-17.6,0.00143805
CL-3.5-S,WC,-17.4,0.00175533
CL-3.5-S,WC,-17.2,0.00214231
CL-3.5-S,WC,-17,0.00261417
CL-3.5-S,WC,-16.8,0.00318929
CL-3.5-S,WC,-16.6,0.00388994
CL-3.5-S,WC,-16.4,0.00474305
CL-3.5-S,WC,-16.2,0.00578108
CL-3.5-S,WC,-16,0.00704306
CL-3.5-S,WC,-15.8,0.00857571
CL-3.5-S,WC,-15.6,0.0104348
CL-3.5-S,WC,-15.4,0.0126863
CL-3.5-S,WC,-15.2,0.0154082
CL-3.5-S,WC,-15,0.0186911
CL-3.5-S,WC,-14.8,0.0226398
CL-3.5-S,WC,-14.6,0.0273734
CL-3.5-S,WC,-14.4,0.033025
CL-3.5-S,WC,-14.2,0.039739
CL-3.5-S,WC,-14,0.0476675
CL-3.5-S,WC,-13.8,0.0569621
CL-3.5-S,WC,-13.6,0.0677623
CL-3.5-S,WC,-13.4,0.0801787
CL-3.5-S,WC,-13.2,0.09427
CL-3.5-S,WC,-13,0.110015
CL-3.5-S,WC,-12.8,0.127278
CL-3.5-S,WC,-12.6,0.14578
CL-3.5-S,WC,-12.4,0.165067
CL-3.5-S,WC,-12.2,0.184499
CL-3.5-S,WC,-12,0.203261
CL-3.5-S,WC,-11.8,0.220411
CL-3.5-S,WC,-11.6,0.234956
CL-3.5-S,WC,-11.4,0.245969
CL-3.5-S,WC,-11.2,0.252713
CL-3.5-S,WC,-11,0.254753
CL-3.5-S,WC,-10.8,0.252033
CL-3.5-S,WC,-10.6,0.244889
CL-3.5-S,WC,-10.4,0.234004
CL-3.5-S,WC,-10.2,0.220311
CL-3.5-S,WC,-10,0.204874
CL-3.5-S,WC,-9.8,0.188763
CL-3.5-S,WC,-9.6,0.172968
CL-3.5-S,WC,-9.4,0.158327
CL-3.5-S,WC,-9.2,0.145512
CL-3.5-S,WC,-9,0.135022
CL-3.5-S,WC,-8.8,0.127205
CL-3.5-S,WC,-8.6,0.12229
CL-3.5-S,WC,-8.4,0.120402
CL-3.5-S,WC,-8.2,0.121591
CL-3.5-S,WC,-8,0.12583
CL-3.5-S,WC,-7.8,0.133019
CL-3.5-S,WC,-7.6,0.142961
CL-3.5-S,WC,-7.4,0.155347
CL-3.5-S,WC,-7.2,0.169723
CL-3.5-S,WC,-7,0.185469
CL-3.5-S,WC,-6.8,0.201796
CL-3.5-S,WC,-6.6,0.217756
CL-3.5-S,WC,-6.4,0.232303
CL-3.5-S,WC,-6.2,0.244371
CL-3.5-S,WC,-6,0.252997
CL-3.5-S,WC,-5.8,0.257439
CL-3.5-S,WC,-5.6,0.257287
CL-3.5-S,WC,-5.4,0.252519
CL-3.5-S,WC,-5.2,0.243509
CL-3.5-S,WC,-5,0.230962
CL-3.5-S,WC,-4.8,0.215812
CL-3.5-S,WC,-4.60E+00,0.199098
CL-3.5-S,WC,-4.4,0.181847
CL-3.5-S,WC,-4.2,0.164986
CL-3.5-S,WC,-4,0.149287
CL-3.5-S,WC,-3.8,0.13535
CL-3.5-S,WC,-3.6,0.123612
CL-3.5-S,WC,-3.4,0.114369
CL-3.5-S,WC,-3.2,0.107808
CL-3.5-S,WC,-3,0.104038
CL-3.5-S,WC,-2.8,0.103111
CL-3.5-S,WC,-2.6,0.105038
CL-3.5-S,WC,-2.4,0.109791
CL-3.5-S,WC,-2.2,0.117297
CL-3.5-S,WC,-2,0.127419
CL-3.5-S,WC,-1.8,0.139928
CL-3.5-S,WC,-1.6,0.154477
CL-3.5-S,WC,-1.4,0.170568
CL-3.5-S,WC,-1.2,0.187529
CL-3.5-S,WC,-1,0.204522
CL-3.5-S,WC,-0.8,0.220569
CL-3.5-S,WC,-0.6,0.234617
CL-3.5-S,WC,-0.4,0.245643
CL-3.5-S,WC,-0.2,0.252772
CL-3.5-S,WC,2.98023e-007,0.255397
CL-3.5-S,WC,0.2,0.25327
CL-3.5-S,WC,0.4,0.246543
CL-3.5-S,WC,0.6,0.235734
CL-3.5-S,WC,0.8,0.221655
CL-3.5-S,WC,1,0.205287
CL-3.5-S,WC,1.2,0.187665
CL-3.5-S,WC,1.4,0.169764
CL-3.5-S,WC,1.6,0.152428
CL-3.5-S,WC,1.8,0.136333
CL-3.5-S,WC,2,0.121982
CL-3.5-S,WC,2.2,0.109718
CL-3.5-S,WC,2.4,0.0997586
CL-3.5-S,WC,2.6,0.0922287
CL-3.5-S,WC,2.8,0.0871916
CL-3.5-S,WC,3,0.0846756
CL-3.5-S,WC,3.2,0.0846919
CL-3.5-S,WC,3.4,0.0872443
CL-3.5-S,WC,3.6,0.0923292
CL-3.5-S,WC,3.8,0.0999271
CL-3.5-S,WC,4,0.109986
CL-3.5-S,WC,4.2,0.122393
CL-3.5-S,WC,4.4,0.13695
CL-3.5-S,WC,4.6,0.153331
CL-3.5-S,WC,4.8,0.17106
CL-3.5-S,WC,5,0.189487
CL-3.5-S,WC,5.2,0.207797
CL-3.5-S,WC,5.4,0.225044
CL-3.5-S,WC,5.6,0.240225
CL-3.5-S,WC,5.8,0.252386
CL-3.5-S,WC,6,0.260742
CL-3.5-S,WC,6.2,0.264802
CL-3.5-S,WC,6.4,0.264449
CL-3.5-S,WC,6.6,0.259972
CL-3.5-S,WC,6.8,0.25203
CL-3.5-S,WC,7,0.241563
CL-3.5-S,WC,7.2,0.229676
CL-3.5-S,WC,7.4,0.217507
CL-3.5-S,WC,7.6,0.206123
CL-3.5-S,WC,7.8,0.196443
CL-3.5-S,WC,8,0.189189
CL-3.5-S,WC,8.2,0.184867
CL-3.5-S,WC,8.4,0.183764
CL-3.5-S,WC,8.6,0.185948
CL-3.5-S,WC,8.8,0.191269
CL-3.5-S,WC,9,0.199356
CL-3.5-S,WC,9.2,0.209621
CL-3.5-S,WC,9.4,0.221261
CL-3.5-S,WC,9.6,0.233294
CL-3.5-S,WC,9.8,0.244608
CL-3.5-S,WC,10,0.254056
CL-3.5-S,WC,10.2,0.260569
CL-3.5-S,WC,10.4,0.263284
CL-3.5-S,WC,10.6,0.261654
CL-3.5-S,WC,10.8,0.255519
CL-3.5-S,WC,11,0.245119
CL-3.5-S,WC,11.2,0.23104
CL-3.5-S,WC,11.4,0.214112
CL-3.5-S,WC,11.6,0.195289
CL-3.5-S,WC,11.8,0.175524
CL-3.5-S,WC,12,0.155672
CL-3.5-S,WC,12.2,0.136435
CL-3.5-S,WC,12.4,0.11833
CL-3.5-S,WC,12.6,0.101696
CL-3.5-S,WC,12.8,0.0867172
CL-3.5-S,WC,13,0.0734495
CL-3.5-S,WC,13.2,0.0618584
CL-3.5-S,WC,13.4,0.0518466
CL-3.5-S,WC,13.6,0.0432803
CL-3.5-S,WC,13.8,0.0360078
CL-3.5-S,WC,14,0.0298733
CL-3.5-S,WC,14.2,0.0247263
CL-3.5-S,WC,14.4,0.0204266
CL-3.5-S,WC,14.6,0.0168477
CL-3.5-S,WC,14.8,0.0138776
CL-3.5-S,WC,15,0.0114187
CL-3.5-S,WC,15.2,0.00938706
CL-3.5-S,WC,15.4,0.00771126
CL-3.5-S,WC,15.6,0.00633082
CL-3.5-S,WC,15.8,0.00519492
CL-3.5-S,WC,16,0.0042611
CL-3.5-S,WC,16.2,0.00349397
CL-3.5-S,WC,16.4,0.00286417
CL-3.5-S,WC,16.6,0.00234736
CL-3.5-S,WC,16.8,0.00192346
CL-3.5-S,WC,17,0.00157587
CL-3.5-S,WC,17.2,0.00129093
CL-3.5-S,WC,17.4,0.00105741
CL-3.5-S,WC,17.6,0.000866056
CL-3.5-S,WC,17.8,0.000709283
CL-3.5-S,WC,18,0.000580858
CL-3.5-S,WC,18.2,0.000475664
CL-3.5-S,WC,18.4,0.000389506
CL-3.5-S,WC,18.6,0.000318945
CL-3.5-S,WC,18.8,0.000261159
CL-3.5-S,WC,19,0.000213839
CL-3.5-S,WC,19.2,0.00017509
CL-3.5-S,WC,19.4,0.00014336
CL-3.5-S,WC,19.6,0.000117379
CL-3.5-S,WC,19.8,9.6106e-005
CL-3.5-S,WC,20,7.86877e-005
HR-1,SF,-30,3.61004e-010
HR-1,SF,-29.697,4.88783e-010
HR-1,SF,-29.3939,6.6179e-010
HR-1,SF,-29.0909,8.96034e-010
HR-1,SF,-28.7879,1.21319e-009
HR-1,SF,-28.4848,1.64261e-009
HR-1,SF,-28.1818,2.22402e-009
HR-1,SF,-27.8788,3.01122e-009
HR-1,SF,-27.5758,4.07705e-009
HR-1,SF,-27.2727,5.52015e-009
HR-1,SF,-26.9697,7.47405e-009
HR-1,SF,-26.6667,1.01195e-008
HR-1,SF,-26.3636,1.37014e-008
HR-1,SF,-26.0606,1.85511e-008
HR-1,SF,-25.7576,2.51173e-008
HR-1,SF,-25.4545,3.40077e-008
HR-1,SF,-25.1515,4.60449e-008
HR-1,SF,-24.8485,6.23428e-008
HR-1,SF,-24.5455,8.44094e-008
HR-1,SF,-24.2424,1.14287e-007
HR-1,SF,-23.9394,1.54739e-007
HR-1,SF,-23.6364,2.09509e-007
HR-1,SF,-23.3333,2.83666e-007
HR-1,SF,-23.0303,3.84072e-007
HR-1,SF,-22.7273,5.20016e-007
HR-1,SF,-22.4242,7.04078e-007
HR-1,SF,-22.1212,9.5329e-007
HR-1,SF,-21.8182,1.29071e-006
HR-1,SF,-21.5152,1.74756e-006
HR-1,SF,-21.2121,2.36612e-006
HR-1,SF,-20.9091,3.20362e-006
HR-1,SF,-20.6061,4.33755e-006
HR-1,SF,-20.303,5.87283e-006
HR-1,SF,-20,7.95151e-006
HR-1,SF,-19.697,1.07659e-005
HR-1,SF,-19.3939,1.45765e-005
HR-1,SF,-19.0909,1.97357e-005
HR-1,SF,-18.7879,2.67209e-005
HR-1,SF,-18.4848,3.61782e-005
HR-1,SF,-18.1818,4.89825e-005
HR-1,SF,-17.8788,6.63178e-005
HR-1,SF,-17.5758,8.97871e-005
HR-1,SF,-17.2727,0.00012156
HR-1,SF,-16.9697,0.000164573
HR-1,SF,-16.6667,0.000222799
HR-1,SF,-16.3636,0.000301613
HR-1,SF,-16.0606,0.000408284
HR-1,SF,-15.7576,0.000552641
HR-1,SF,-15.4545,0.000747961
HR-1,SF,-15.1515,0.00101217
HR-1,SF,-14.8485,0.00136947
HR-1,SF,-14.5455,0.00185242
HR-1,SF,-14.2424,0.00250484
HR-1,SF,-13.9394,0.00338548
HR-1,SF,-13.6364,0.00457291
HR-1,SF,-13.3333,0.00617165
HR-1,SF,-13.0303,0.00831992
HR-1,SF,-12.7273,0.0111989
HR-1,SF,-12.4242,0.0150433
HR-1,SF,-12.1212,0.0201519
HR-1,SF,-11.8182,0.0268961
HR-1,SF,-11.5152,0.0357214
HR-1,SF,-11.2121,0.0471341
HR-1,SF,-10.9091,0.0616609
HR-1,SF,-10.6061,0.0797641
HR-1,SF,-10.303,0.101697
HR-1,SF,-10,0.127291
HR-1,SF,-9.69697,0.155701
HR-1,SF,-9.39394,0.185188
HR-1,SF,-9.09091,0.213077
HR-1,SF,-8.78788,0.236063
HR-1,SF,-8.48485,0.25092
HR-1,SF,-8.18182,0.255446
HR-1,SF,-7.87879,0.249236
HR-1,SF,-7.57576,0.233885
HR-1,SF,-7.27273,0.212496
HR-1,SF,-6.9697,0.188789
HR-1,SF,-6.66667,0.16624
HR-1,SF,-6.36364,0.147565
HR-1,SF,-6.06061,0.134584
HR-1,SF,-5.75758,0.128337
HR-1,SF,-5.45454,0.129259
HR-1,SF,-5.15151,0.137293
HR-1,SF,-4.84848,0.151872
HR-1,SF,-4.54545,0.171783
HR-1,SF,-4.24242,0.194992
HR-1,SF,-3.93939,0.218577
HR-1,SF,-3.63636,0.238946
HR-1,SF,-3.33333,0.252457
HR-1,SF,-3.0303,0.256325
HR-1,SF,-2.72727,0.249457
HR-1,SF,-2.42424,0.232784
HR-1,SF,-2.12121,0.208894
HR-1,SF,-1.81818,0.181175
HR-1,SF,-1.51515,0.152902
HR-1,SF,-1.21212,0.126632
HR-1,SF,-9.09E-01,0.104006
HR-1,SF,-0.60606,0.0858523
HR-1,SF,-0.303029,0.0724449
HR-1,SF,8.9407e-007,0.0637576
HR-1,SF,0.303031,0.0596728
HR-1,SF,0.606062,0.0601138
HR-1,SF,0.909092,0.0651079
HR-1,SF,1.21212,0.0747857
HR-1,SF,1.51515,0.0893166
HR-1,SF,1.81818,0.108773
HR-1,SF,2.12121,0.132926
HR-1,SF,2.42424,0.160984
HR-1,SF,2.72727,0.191359
HR-1,SF,3.0303,0.221587
HR-1,SF,3.33333,0.248561
HR-1,SF,3.63636,0.269185
HR-1,SF,3.93939,0.281294
HR-1,SF,4.24243,0.284474
HR-1,SF,4.54546,0.280343
HR-1,SF,4.84849,0.27209
HR-1,SF,5.15152,0.263494
HR-1,SF,5.45455,0.257848
HR-1,SF,5.75758,0.257128
HR-1,SF,6.06061,0.26156
HR-1,SF,6.36364,0.269567
HR-1,SF,6.66667,0.278112
HR-1,SF,6.9697,0.283427
HR-1,SF,7.27273,0.282056
HR-1,SF,7.57576,0.271898
HR-1,SF,7.87879,0.252829
HR-1,SF,8.18182,0.226601
HR-1,SF,8.48485,0.196118
HR-1,SF,8.78788,0.164491
HR-1,SF,9.09091,0.134292
HR-1,SF,9.39394,0.107208
HR-1,SF,9.69697,0.0840518
HR-1,SF,10,0.0649614
HR-1,SF,10.303,0.0496516
HR-1,SF,10.6061,0.0376273
HR-1,SF,10.9091,0.0283305
HR-1,SF,11.2121,0.0212265
HR-1,SF,11.5152,0.0158455
HR-1,SF,11.8182,0.0117961
HR-1,SF,12.1212,0.00876363
HR-1,SF,12.4242,0.0065008
HR-1,SF,12.7273,0.00481681
HR-1,SF,13.0303,0.00356606
HR-1,SF,13.3333,0.00263845
HR-1,SF,13.6364,0.00195123
HR-1,SF,13.9394,0.00144252
HR-1,SF,14.2424,0.00106617
HR-1,SF,14.5455,0.000787862
HR-1,SF,14.8485,0.000582122
HR-1,SF,15.1515,0.000430065
HR-1,SF,15.4545,0.000317703
HR-1,SF,15.7576,0.000234685
HR-1,SF,16.0606,0.000173353
HR-1,SF,16.3636,0.000128045
HR-1,SF,16.6667,9.45771e-005
HR-1,SF,16.9697,6.98557e-005
HR-1,SF,17.2727,5.15956e-005
HR-1,SF,17.5758,3.81082e-005
HR-1,SF,17.8788,2.81464e-005
HR-1,SF,18.1818,2.07886e-005
HR-1,SF,18.4848,1.53541e-005
HR-1,SF,18.7879,1.13403e-005
HR-1,SF,19.0909,8.37571e-006
HR-1,SF,19.3939,6.18613e-006
HR-1,SF,19.697,4.56894e-006
HR-1,SF,20,3.37452e-006
HR-1,SF,20.303,2.49235e-006
HR-1,SF,20.6061,1.84079e-006
HR-1,SF,20.9091,1.35957e-006
HR-1,SF,21.2121,1.00415e-006
HR-1,SF,21.5152,7.41638e-007
HR-1,SF,21.8182,5.47757e-007
HR-1,SF,22.1212,4.04561e-007
HR-1,SF,22.4242,2.98799e-007
HR-1,SF,22.7273,2.20686e-007
HR-1,SF,23.0303,1.62994e-007
HR-1,SF,23.3333,1.20383e-007
HR-1,SF,23.6364,8.89123e-008
HR-1,SF,23.9394,6.56686e-008
HR-1,SF,24.2424,4.85013e-008
HR-1,SF,24.5455,3.5822e-008
HR-1,SF,24.8485,2.64573e-008
HR-1,SF,25.1515,1.95407e-008
HR-1,SF,25.4545,1.44323e-008
HR-1,SF,25.7576,1.06594e-008
HR-1,SF,26.0606,7.87276e-009
HR-1,SF,26.3636,5.81464e-009
HR-1,SF,26.6667,4.29456e-009
HR-1,SF,26.9697,3.17186e-009
HR-1,SF,27.2727,2.34266e-009
HR-1,SF,27.5758,1.73024e-009
HR-1,SF,27.8788,1.27791e-009
HR-1,SF,28.1818,9.43835e-010
HR-1,SF,28.4848,6.97096e-010
HR-1,SF,28.7879,5.14861e-010
HR-1,SF,29.0909,3.80266e-010
HR-1,SF,29.3939,2.80854e-010
HR-1,SF,29.697,2.07432e-010
HR-1,SF,30,1.53204e-010
HR-2,SF,-30,3.47141e-008
HR-2,SF,-29.697,4.70013e-008
HR-2,SF,-29.3939,6.36377e-008
HR-2,SF,-29.0909,8.61626e-008
HR-2,SF,-28.7879,1.1666e-007
HR-2,SF,-28.4848,1.57953e-007
HR-2,SF,-28.1818,2.13861e-007
HR-2,SF,-27.8788,2.89559e-007
HR-2,SF,-27.5758,3.92049e-007
HR-2,SF,-27.2727,5.30817e-007
HR-2,SF,-26.9697,7.18703e-007
HR-2,SF,-26.6667,9.73091e-007
HR-2,SF,-26.3636,1.31752e-006
HR-2,SF,-26.0606,1.78386e-006
HR-2,SF,-25.7576,2.41527e-006
HR-2,SF,-25.4545,3.27016e-006
HR-2,SF,-25.1515,4.42764e-006
HR-2,SF,-24.8485,5.99481e-006
HR-2,SF,-24.5455,8.11667e-006
HR-2,SF,-24.2424,1.09895e-005
HR-2,SF,-23.9394,1.48792e-005
HR-2,SF,-23.6364,2.01456e-005
HR-2,SF,-23.3333,2.72759e-005
HR-2,SF,-23.0303,3.69297e-005
HR-2,SF,-22.7273,4.99998e-005
HR-2,SF,-22.4242,6.76951e-005
HR-2,SF,-22.1212,9.16517e-005
HR-2,SF,-21.8182,0.000124084
HR-2,SF,-21.5152,0.00016799
HR-2,SF,-21.2121,0.000227424
HR-2,SF,-20.9091,0.000307873
HR-2,SF,-20.6061,0.000416755
HR-2,SF,-20.303,0.000564101
HR-2,SF,-20,0.000763463
HR-2,SF,-19.697,0.00103314
HR-2,SF,-19.3939,0.0013978
HR-2,SF,-19.0909,0.00189069
HR-2,SF,-18.7879,0.00255649
HR-2,SF,-18.4848,0.00345511
HR-2,SF,-18.1818,0.00466663
HR-2,SF,-17.8788,0.00629753
HR-2,SF,-17.5758,0.00848853
HR-2,SF,-17.2727,0.0114239
HR-2,SF,-16.9697,0.0153419
HR-2,SF,-16.6667,0.0205455
HR-2,SF,-16.3636,0.0274098
HR-2,SF,-16.0606,0.0363832
HR-2,SF,-15.7576,0.0479715
HR-2,SF,-15.4545,0.0626941
HR-2,SF,-15.1515,0.0809951
HR-2,SF,-14.8485,0.103092
HR-2,SF,-14.5455,0.128755
HR-2,SF,-14.2424,0.157056
HR-2,SF,-13.9394,0.186148
HR-2,SF,-13.6364,0.213256
HR-2,SF,-13.3333,0.235003
HR-2,SF,-13.0303,0.248151
HR-2,SF,-12.7273,0.250541
